1.3664,-1.349,2
-0.31581,0.86718,4
-0.43307,-1.3205,3
1.2234,0.62687,1
1.4102,0.20411,2
-0.63165,-1.1084,3
-1.5081,0.99643,4
-1.4292,-0.71385,3
-1.013,-1.1621,3
1.468,-0.91478,2
-0.48741,1.1015,4
-2.0849,0.10413,4
-1.101,0.68237,4
0.8776,-1.0863,2
1.1191,0.69291,1
-0.8288,-0.84212,3
-1.2062,0.40681,4
-1.7625,1.4113,4
-0.85337,-1.1689,3
0.76922,-1.0173,2
1.0046,2.1015,1
-1.2358,-1.1505,3
0.81774,1.2868,1
1.6179,-0.92745,2
-1.4511,0.87733,4
-0.83329,-1.8891,3
-1.2756,0.94171,4
-0.38872,-0.51522,3
0.46969,-1.1221,2
-0.13221,-1.6625,3
1.0931,-0.81683,2
-1.9696,-1.1363,3
-1.3154,0.30639,4
-1.1726,1.2187,4
1.0506,-0.13154,2
0.57892,-0.43691,2
-1.6444,-0.81941,3
-1.2374,-0.73805,3
1.0307,-1.4151,2
0.75755,-0.27958,2
0.84443,1.4475,1
0.89672,1.3893,1
1.1081,1.9344,1
-1.3356,-1.0939,3
-1.3447,-1.0422,3
-1.4312,1.4105,4
-0.52605,-1.4423,3
-1.4339,1.5057,4
-0.91234,1.3068,4
0.31775,0.92202,1
-1.4601,0.90933,4
0.72372,0.81476,1
-0.88164,1.7874,4
-1.0566,1.016,4
-0.58618,-0.4717,3
-0.46467,1.2616,4
0.95221,1.1915,1
0.55218,-0.96988,2
-1.144,-0.77185,3
0.18678,1.1959,1
0.67207,-0.59409,2
1.2048,2.1263,1
-1.8833,-0.76407,3
-1.5354,1.5335,4
0.70657,-0.88151,2
-1.3881,0.58218,4
0.78877,-0.87921,2
-0.26896,-1.2305,2
0.6199,-0.61305,2
1.7607,1.1474,1
-0.57283,2.2629,4
-1.0508,0.61772,4
-0.69786,-1.1912,3
-0.51737,1.5581,4
1.0236,0.43492,1
-0.89316,0.64998,4
-1.5053,1.1482,4
-0.51657,1.777,4
-1.3556,0.18503,4
-0.9317,0.77146,4
1.152,1.9271,1
-0.78019,1.0671,4
0.84102,-0.95059,2
-1.1756,-0.35224,3
-1.1045,0.36384,4
-0.049602,-1.4596,3
-0.46886,1.3325,4
0.58428,-0.18227,2
0.36541,-0.17002,2
1.3975,0.50772,1
0.93133,1.417,1
-1.2122,-0.85162,3
-1.3911,-0.59157,3
1.8266,0.85637,1
-1.2052,-1.0683,3
0.27998,1.2237,1
1.2393,-1.1992,2
1.0412,1.2912,1
-1.7918,-1.6812,3
-0.88456,-0.33338,3
1.3838,1.2221,1
-1.0727,0.21901,4
-0.18468,1.4571,4
0.57202,0.94819,1
0.45838,-0.47656,2
1.4209,-1.2309,2
0.87848,-1.2877,2
0.65978,-2.0771,2
-1.0622,-1.7779,3
0.83343,0.73544,1
-0.69355,0.50074,4
0.64947,1.446,1
-0.86655,-0.27104,3
-1.0938,0.67852,4
0.91049,-0.63785,2
1.2395,-2.2461,2
1.2892,-1.4618,2
-1.01,-1.1962,3
-1.0837,-0.95929,3
-1.4374,0.89517,4
-0.72724,0.015847,3
1.5365,-0.95316,2
-1.2865,0.71983,4
-1.3705,0.25707,4
-1.2747,0.92763,4
1.1941,0.67152,1
1.3897,-1.3455,2
-0.89017,1.5119,4
1.5992,1.5078,1
1.4232,0.59723,1
0.28998,1.0526,1
-0.58117,-1.8171,3
0.90525,0.7913,1
0.52603,0.44857,1
1.4146,-0.77852,2
-1.0438,0.37851,4
-1.501,1.4773,4
1.0664,-1.243,2
-0.66241,1.1854,4
-0.45312,1.3736,4
0.5963,-0.73777,2
0.71446,0.75453,1
0.96282,1.0206,1
0.31724,1.084,4
-0.90286,-0.48718,3
-1.254,0.063861,4
-1.7976,-0.99959,3
1.1178,-0.99164,2
1.2916,0.74551,1
1.1475,-0.27003,1
0.84451,1.3811,1
-1.8698,-1.3887,3
-1.149,-2.0844,3
-0.71201,1.3003,4
1.751,0.56733,1
-0.41388,-0.27077,3
0.6228,0.85358,1
0.47105,1.0411,1
-0.82821,1.1606,4
-1.4778,1.1515,4
-0.68165,0.77798,4
1.0567,1.6285,1
-1.1354,1.3855,4
-0.91178,-1.1202,3
-1.626,1.8215,4
1.0388,-1.7621,2
-0.49871,-0.75096,3
1.3411,0.51469,2
-0.79347,1.6614,4
-0.86549,0.99259,4
-1.5241,-1.8704,3
-0.69505,-1.3605,3
0.6307,1.2548,1
0.66384,0.94892,1
-1.301,0.97743,4
-0.6723,1.5839,4
-0.22856,1.5223,1
1.9578,1.2732,1
0.10379,1.5533,1
-0.71851,0.38252,4
1.3156,1.7,1
-0.86662,1.2242,4
-0.84963,0.97485,4
1.2403,-0.96529,2
0.79876,-1.5329,2
0.84376,0.91177,1
1.15,0.63834,1
1.2936,-1.3066,2
-1.8059,1.1599,4
1.9211,1.2079,1
1.1795,-0.79332,2
1.6571,-1.5928,2
-1.1601,-1.93,3
1.2893,1.5527,1
-1.1326,-1.4693,3
0.53385,-0.56061,2
-1.5855,-1.0174,3
-1.2446,-1.6885,3
-1.3563,0.12902,4
0.53977,0.16985,1
-0.53837,-1.4563,3
-0.72926,0.675,4
0.35577,0.26472,1
-0.65047,-0.68934,3
1.6386,0.30013,1
-0.88512,0.051784,4
-0.76893,1.429,4
0.96026,1.3336,1
1.3981,-0.26534,2
-0.92552,0.77433,4
0.94401,-0.76192,2
1.4022,-1.3301,2
-1.7231,-1.0879,3
-1.2178,-0.59795,3
-1.8334,-2.1788,3
1.5567,-0.70833,2
0.3812,0.67653,1
0.87526,1.1824,1
1.9273,-0.75211,2
1.781,-0.34969,1
-1.2307,1.2637,4
1.616,0.90975,1
-0.71838,-1.1386,3
-0.52236,0.75742,4
-0.58654,1.0922,4
-0.86273,0.90844,4
-1.6487,2.1782,4
-1.3024,-1.5309,3
1.0956,1.6402,1
-0.81323,-1.0969,3
1.1642,-0.023055,2
-1.1828,-0.70522,3
0.23723,0.61527,1
-0.30861,1.6106,4
1.3719,0.90861,1
-0.39452,-1.2375,3
-1.0018,-0.55558,3
0.66212,1.0167,1
-0.781,-0.29654,3
1.3077,-1.2754,2
1.3585,-1.0505,2
2.0065,-0.24998,2
-2.0637,-1.1146,3
0.80616,0.76042,1
-1.0479,0.13014,4
-0.73236,-1.3398,3
1.0029,1.7072,1
-1.4527,0.42638,4
0.60314,-0.59988,2
2.0464,1.6602,1
-2.0413,-0.76683,3
-1.0114,-1.2937,3
0.4386,-2.0637,2
-0.58358,-1.0359,3
-0.78222,0.91854,4
1.2264,1.6373,1
1.351,-1.3672,2
-1.3956,0.95963,4
0.55952,-0.4823,2
0.90654,1.8691,1
0.99896,1.0944,1
1.4366,-0.98361,2
1.8445,-0.72217,2
0.67792,-2.0569,2
1.4685,1.2674,1
1.3675,-0.1782,2
-0.47104,0.70805,4
2.1998,0.55192,1
-1.1421,-0.28185,3
-1.0509,0.58548,4
1.0299,-0.01944,1
0.62058,0.53162,1
-0.016619,0.45573,4
-1.0978,-0.34321,3
-0.24204,1.0974,4
-0.53005,0.70872,4
0.039251,1.6825,1
2.0507,-1.521,2
1.6111,-0.86425,2
0.74845,-1.1947,2
0.64579,1.3016,1
-1.089,0.91516,4
0.64992,0.61563,1
0.90995,-1.0949,2
0.1251,-1.2728,2
-1.5311,1.5338,4
1.8135,-0.64468,2
-0.65436,-2.1101,3
-0.64897,1.5214,4
1.0753,1.2894,1
1.0258,-0.068834,1
0.36635,0.83408,1
-0.61438,1.1208,4
0.8805,0.53038,1
1.4667,-0.93468,2
0.86407,-1.4909,2
-0.4789,1.1508,4
-0.3076,0.26844,1
-0.6728,1.6994,4
-1.6668,-1.0489,3
1.1651,0.6734,1
1.3146,-1.2339,2
-1.0662,1.0283,4
1.7378,1.5781,1
-1.2736,-1.8368,3
-1.4104,1.1274,4
1.6555,1.0143,1
-0.96703,1.1842,4
1.3917,-1.2863,2
0.58634,1.7708,1
-1.418,0.58115,4
-0.68066,1.7173,4
-0.69842,-1.0896,3
-1.2475,-0.84977,3
-1.9195,0.18721,4
-0.77988,0.73993,4
-0.66966,0.87405,4
-1.1743,0.66563,4
0.48645,-1.0782,2
0.47276,0.05701,1
0.22107,0.61831,4
0.91696,-2.3865,2
0.66364,-1.7911,2
-1.1391,-1.2903,3
0.74311,-1.5096,2
-1.0472,-1.3853,3
1.4927,2.2149,1
-1.6129,-0.94044,3
-0.56724,-0.77657,3
0.48518,1.199,1
-0.53199,1.1352,4
1.0101,-0.43736,2
2.0203,-1.6996,2
-1.2912,-2.0512,3
-0.38937,0.97193,1
-0.72302,1.5944,4
1.8257,-0.87571,2
-0.39273,-0.98895,3
-1.6698,-0.66367,3
1.0862,1.3232,1
-1.733,0.60876,4
-0.63951,-1.3368,3
-0.13556,0.89379,4
-0.83345,0.58114,4
0.85344,0.59401,1
0.6108,-1.1775,2
-1.1585,-0.81369,3
-0.78371,-1.4972,3
-0.83938,-1.5301,3
-1.3947,1.4573,4
-0.41078,-0.86259,3
0.97167,-0.69172,2
-1.1478,1.4239,4
1.2909,-0.92355,2
-0.78925,-0.81963,3
-0.57516,-0.68382,3
0.58383,0.90633,1
1.0214,-0.89729,2
0.7731,-1.1028,2
-1.2808,-1.5079,3
-1.5952,-0.98457,3
1.1348,-0.60986,2
-0.85789,1.2673,4
0.69812,1.0435,1
1.9027,-0.71732,2
1.1193,0.40463,1
-0.75644,-1.543,3
1.9834,0.47267,1
-1.1374,0.89561,4
-0.80887,-1.0962,3
-0.072264,0.8555,4
-0.61946,-1.0315,3
1.1359,0.43584,1
1.1517,-0.39056,2
-0.78612,1.9879,4
0.83988,-0.73211,2
0.85755,0.96149,1
-0.79809,-0.47843,3
-0.94923,-1.1993,3
1.3878,-1.2103,2
-1.1883,-0.84326,3
-0.72125,-1.75,3
-0.40471,-1.2736,3
0.99625,-0.76919,2
-1.7284,-1.178,3
-1.4465,-1.1915,3
-1.5112,-1.0675,3
0.91687,1.7822,1
0.86485,-1.1848,2
-1.3173,0.20549,4
-0.14398,0.8618,4
-1.5115,0.99002,4
0.68408,-1.7157,2
0.18651,-2.0111,3
0.82949,1.3173,1
-0.7136,-1.6754,3
-0.96135,-0.75582,3
0.80775,-1.653,2
0.46962,-0.45006,2
-0.71624,1.6129,4
0.83614,-0.42047,2
0.54144,-1.0533,2
1.1157,-0.45052,2
1.0278,0.30178,1
-0.50283,-0.93997,3
1.1961,-0.15684,2
-0.75732,-0.49701,4
-0.83657,-1.986,3
1.1621,-0.32894,2
-0.52277,1.8887,4
1.1154,0.88263,1
0.13987,-1.8139,2
-1.2352,0.26548,4
-0.6888,1.5232,4
0.47933,-1.3557,3
0.74718,-1.0069,2
0.84003,1.4312,1
0.86582,1.1455,1
-0.20389,1.2762,4
-1.1887,-1.082,3
1.1711,-0.88988,2
-1.293,-0.49808,3
0.94257,0.81721,1
0.01813,-1.1016,3
-0.6445,1.4644,4
0.62008,-1.4617,2
-0.75747,-0.94198,3
1.0138,1.1395,1
1.4457,-0.52292,2
-1.632,-0.93709,3
0.90222,1.1459,1
-0.073087,-1.2106,3
-0.86538,1.0401,4
0.89811,0.66014,1
-1.2683,-0.16503,3
0.89148,-1.1524,2
-1.4419,-1.7758,3
1.1726,-1.4212,2
-1.4719,1.73,4
-0.35166,1.6078,1
-1.504,-0.98537,3
-1.4937,-1.009,3
-1.5564,0.91703,4
-0.12949,-1.6628,3
-1.4772,0.77855,4
-0.97657,-1.2629,3
-1.3534,-1.4186,3
-1.0735,1.176,4
-1.1166,-0.12131,3
-0.54932,0.27131,4
-1.2291,1.1941,4
-1.5624,-1.3358,3
2.1019,1.083,1
0.9538,0.36059,1
-0.44082,-0.89783,3
-1.4958,-1.3575,3
0.62806,1.2777,1
0.92829,0.84609,1
1.5681,2.0013,1
0.57633,-1.0366,2
-0.68537,-0.98263,3
-1.6921,-1.3177,3
-0.89213,-1.5332,3
1.7133,-0.8308,2
0.48916,-0.90268,2
-0.088701,1.1837,4
-0.77811,-1.2852,3
-0.29396,1.3844,4
-1.5644,0.95996,4
-0.79162,-1.9103,3
0.98091,-0.36348,2
-1.4648,0.61694,4
-1.6346,0.71606,4
1.0555,0.62736,1
0.42259,1.0016,1
-0.53136,-0.89764,3
1.5487,-0.68357,2
-1.4557,-0.48701,3
-1.0894,-0.74974,3
1.2915,-1.3683,2
-0.45551,0.34676,4
0.81802,-0.69255,2
-0.55865,-1.9944,3
-0.89968,0.66477,4
0.78238,-0.94679,2
1.3691,-1.6009,2
0.65675,-1.5245,2
-1.4387,-0.69062,3
0.4857,0.64128,1
-0.74575,-0.45977,3
-1.2249,1.237,4
0.47396,-1.9644,2
-1.0387,-0.80524,3
-0.37015,1.1003,4
-0.58812,-1.0186,3
-1.0344,0.69964,4
-1.5771,-0.3974,3
-1.0443,-1.0872,3
1.1293,-0.79988,2
-0.59094,1.604,4
-0.39884,0.62614,4
0.068356,-0.80641,3
0.7649,-1.2714,2
0.24789,-1.1966,2
0.55867,1.4723,4
0.86217,-0.9383,2
0.89835,0.47461,1
-0.80878,-0.77808,3
-0.89428,-1.043,3
-0.83835,0.48402,4
1.1658,-0.40695,2
1.2425,0.82272,1
-1.8154,1.164,4
1.455,-1.0638,2
0.73376,0.82325,1
1.2873,-0.4515,2
-0.31822,-1.2925,3
2.1571,1.5914,1
-1.585,1.4707,4
-1.4722,1.3076,4
-0.88858,-1.535,3
0.73672,0.90453,1
-1.4827,0.95812,4
2.2456,-1.7875,2
0.39253,-1.4516,2
-1.7439,0.30469,4
0.16546,0.48483,1
0.63068,1.2909,1
0.7185,-0.91369,2
1.4261,1.4594,1
1.78,-0.51646,2
-1.3213,0.58298,4
-0.076553,1.8478,1
-1.2697,-1.0475,3
0.71048,0.80395,1
1.0105,1.1768,1
-1.6377,0.91393,4
-1.1228,1.0845,4
-0.7365,-1.144,3
1.8131,-0.01517,2
-1.5672,-1.4641,3
-0.249,0.36397,4
-1.0164,-1.522,3
-1.697,0.89854,4
1.6087,0.94791,1
0.72653,-1.8471,2
-0.58141,-0.74803,3
0.74629,1.0524,1
-1.1766,1.6194,4
1.1047,1.0846,1
-1.7734,0.52236,4
-0.87738,-0.94674,3
-1.4272,0.36484,4
1.103,1.4553,1
0.90912,-0.6036,2
-1.4396,-0.87637,3
-1.0572,-0.69105,3
1.4942,-0.36103,2
1.8081,1.0664,1
-0.75281,-0.3709,3
-1.6674,-0.10761,3
-1.0476,-0.66441,3
0.059683,0.90395,4
0.80177,1.2785,1
-1.248,-1.2163,3
0.84639,0.8673,1
-0.42649,-0.94207,3
-0.30884,0.77032,4
1.2122,-0.52125,2
-0.36499,1.2034,4
0.52259,-1.2933,2
-0.8378,1.0565,4
1.5138,1.6201,1
1.0979,-1.3382,2
-1.5056,0.98817,4
-0.1568,1.3374,1
0.65731,1.7412,1
1.2077,0.72271,1
-1.1251,-0.87975,3
0.14412,-0.63305,2
-1.3321,0.9195,4
-0.5656,0.98162,4
-1.5547,-0.96503,3
-1.2913,-1.05,3
1.0188,-0.76227,2
-1.7811,1.0291,4
-1.2482,1.0363,4
-1.2262,-0.90211,3
-0.92632,0.68971,4
-0.9301,0.97781,4
0.37046,-1.2103,2
1.3794,1.2751,1
1.4361,-1.2458,2
1.5763,-0.63558,2
0.18777,1.2421,1
-1.241,0.69126,4
0.67982,1.1825,1
1.519,1.0654,1
-1.5216,-1.1092,3
1.1557,-1.4959,2
0.41933,-0.94777,2
1.3734,-1.1073,2
1.3521,-1.9044,2
1.2255,1.2587,1
0.95425,-0.49328,2
0.88964,0.38811,1
1.1087,-1.4626,2
-0.64926,-1.2914,3
-1.3303,1.3794,4
-0.37423,-1.3223,3
-1.7916,-1.5498,3
-0.85663,0.71245,4
0.65936,1.4888,1
-0.93834,-0.085818,3
0.97039,1.014,1
-1.8083,0.9962,4
-2.4171,0.7455,4
-0.51705,-0.9292,3
0.24513,-0.93561,3
0.74426,-2.1413,2
-0.47225,0.4799,4
0.93015,1.4678,1
1.1733,0.33573,1
-0.39739,-0.89807,3
0.83098,0.63655,1
-1.6866,0.95014,4
1.7863,-1.4498,2
-1.038,-0.64044,3
1.4626,2.0004,1
-0.7972,1.7307,4
-0.60177,0.72933,4
-1.1595,0.094334,4
1.26,-0.88729,2
-1.6811,0.75466,4
-0.77916,-1.171,3
0.88869,-1.0378,2
0.37293,1.3271,1
-1.0162,0.59881,4
0.23503,0.93367,4
-1.7359,1.0792,4
-2.2686,-0.84676,3
-1.8377,0.27024,4
-1.4704,-0.73708,3
-1.2717,-0.86431,3
-1.4873,1.4288,4
-1.0288,0.67964,4
0.20421,0.97944,1
-0.48765,-1.6667,3
0.44993,-0.45096,2
0.52642,-0.97166,2
-0.84511,0.86538,4
-0.74028,-1.694,3
0.71597,1.0893,1
1.0305,1.4554,1
1.0849,1.2133,1
0.79164,-0.99086,2
1.1514,-0.77471,2
-1.0424,1.2615,4
-0.3828,-0.40975,3
-1.0066,1.2549,4
-0.50066,0.78644,4
1.2412,-0.32964,2
-1.1539,-1.4923,3
-1.8021,-1.1652,3
0.95343,-0.71157,2
0.61535,-0.57892,2
1.6791,1.5364,1
0.25929,-1.0324,3
0.73372,-0.59457,2
-0.09292,-0.38341,3
0.57971,-1.0263,2
-1.2063,-1.7124,3
0.81842,0.57317,1
-1.0201,-0.54784,3
1.079,-1.2925,2
-1.5495,-0.96089,3
0.62962,-1.3503,2
-0.38899,-1.6772,3
1.47,0.63275,1
-0.63204,-0.4633,3
0.56449,1.4336,1
-0.90377,1.1254,4
-1.6611,-0.54197,3
-0.94913,0.63476,4
0.95583,1.2483,1
1.1491,0.44372,1
0.38706,-0.20087,2
-0.95756,-1.2075,3
-1.1792,-2.0172,3
-0.43365,-0.86184,3
0.9341,1.8006,1
-1.1338,-1.0735,3
-1.185,1.0335,4
1.1655,0.63778,1
1.5425,-0.88609,2
1.2593,-1.6221,2
1.4305,1.1094,1
0.047332,0.8613,1
-0.028116,0.54642,4
1.0943,1.6744,1
0.616,1.4417,1
1.7433,1.3222,1
0.065693,-0.80125,3
-0.58969,1.4997,4
-0.6997,0.92399,4
-0.68686,-1.7757,3
-0.846,-0.6385,3
-1.26,-1.165,3
0.51983,0.38155,1
0.38809,0.20081,1
0.58395,-1.8285,2
-1.2938,1.0885,4
0.74885,-0.93264,2
-1.5085,1.5188,4
0.45873,1.2367,1
-1.4914,-1.3019,3
1.1144,1.8959,1
-0.4896,0.74051,4
1.2432,0.66909,1
0.59157,-1.1638,2
1.204,-1.2704,2
1.2221,1.4393,1
-1.1531,1.047,4
1.5865,0.63198,1
-0.55321,0.37683,4
1.0142,0.52809,1
0.90204,0.24569,1
0.67205,1.2241,1
1.0302,0.96539,1
1.1078,0.83063,1
-0.61505,-0.86959,3
1.2407,-1.352,2
0.89292,1.8719,1
-0.8682,-0.91321,3
0.72793,1.0148,1
-0.4434,1.1494,4
-0.57777,-0.67626,3
0.50268,-0.38005,2
1.1157,-0.46608,2
1.1005,-0.92947,2
1.083,-1.1539,2
-1.9694,0.29864,4
-0.56251,1.1918,4
1.3553,-1.5471,2
1.0031,-1.0112,2
-0.72629,1.0047,4
1.0573,0.86522,1
1.5341,1.1441,1
-0.999,0.45948,4
-1.1551,0.92842,4
-1.2514,0.6661,4
-0.72427,1.2972,4
1.1988,-0.57677,2
1.4589,0.75988,1
-0.62896,2.2547,4
-0.73746,-0.63469,3
-0.62561,1.0653,4
-1.3876,0.75471,4
-0.86513,1.7231,4
-1.6876,-0.59537,3
1.3113,-1.3087,2
-0.43865,0.97315,4
-1.1363,-0.94734,3
-0.84861,-1.7367,3
1.2617,0.62978,1
-0.56149,0.33658,4
-1.0902,-0.43235,3
-1.2827,-0.25821,3
0.88256,-1.5519,2
-0.14704,-0.40781,3
0.84178,-0.98297,2
-0.70111,1.3351,4
-0.79553,0.57117,4
-1.4685,0.9135,4
1.517,0.55219,1
0.82796,-0.50966,2
1.0924,-1.2994,2
-1.1379,0.84888,4
0.3581,0.78931,1
1.187,-0.2389,2
-1.4483,-1.293,3
1.1003,-2.291,2
0.85681,1.4325,1
-0.3619,-1.5861,2
-0.6177,1.7633,4
-1.1423,-0.88148,3
0.90718,1.5359,1
1.0532,-1.867,2
-1.2013,1.6189,4
-1.1321,0.28984,4
1.4641,-1.4517,2
1.0272,-0.48423,2
-0.97175,-0.156,3
-0.5663,1.1957,4
-1.9548,0.0495,3
-0.91643,0.38541,4
1.3213,0.78273,1
-1.431,-1.0344,3
-0.71533,-1.2964,3
0.92867,0.81267,1
0.72218,1.0536,1
0.501,-1.0102,2
1.1528,0.9443,1
0.66628,1.4841,1
0.515,0.77453,1
0.98964,1.1159,1
1.357,-0.27826,2
1.2659,1.3735,1
1.0219,0.92772,1
-0.98206,0.87465,4
-0.43938,0.73207,4
0.95238,0.39221,1
-0.47041,-0.43663,3
0.70455,0.32759,1
0.4302,1.2026,1
0.90505,1.4046,1
1.2858,1.8765,1
-0.50487,-1.6507,3
-1.4583,0.72883,4
-1.0897,1.1162,4
1.5621,-0.51462,2
-1.0564,1.1191,4
-0.85957,1.2012,4
1.1116,0.9325,1
0.61878,-1.3462,2
0.91709,-1.328,2
1.0475,1.6085,1
-0.36652,-0.97029,3
-0.99171,1.524,4
-1.0254,0.77926,4
-1.3026,-0.52994,3
-0.43269,-0.62335,3
0.87292,-1.075,2
-0.71952,2.1159,4
-1.3478,-1.1983,3
0.25752,-0.7552,2
-0.34973,1.4829,4
0.071593,-0.30725,2
1.4335,-0.88614,2
0.13264,0.97051,1
1.2315,0.54386,1
1.286,-1.083,2
-1.6106,0.011799,3
1.3862,-1.19,2
-1.9822,-1.5894,3
-1.7444,-1.095,3
-1.005,1.0246,4
1.0702,-1.5331,2
-0.97745,1.0888,4
-0.39626,-1.5201,3
-1.7204,1.9113,4
-0.79478,0.32998,4
-1.7842,1.8026,4
1.179,-2.1051,2
1.1047,-0.96369,2
-0.02633,1.0144,4
0.80219,-0.82848,2
-0.60475,0.83385,4
-0.74446,-1.0136,3
-0.90328,-1.3946,3
-0.71046,0.5878,4
-1.0421,-1.4204,3
0.95359,-1.4312,2
-1.189,-2.089,3
0.83713,0.18301,2
-1.3136,-1.5239,3
-0.44789,1.0083,4
-1.0913,0.5229,4
1.1778,-1.1415,2
-1.1235,-0.76055,3
-0.98677,-0.92199,3
1.6033,0.60373,1
-0.27876,-0.80147,3
-1.0777,-0.96147,3
-0.87656,-0.50917,3
1.9623,-1.1931,2
1.0058,1.2693,1
-1.7174,1.4053,4
0.56571,-0.15095,2
-0.10321,0.62864,4
-0.74099,-1.1979,3
0.61401,-0.70169,2
0.96074,1.891,1
-0.35365,-1.1308,3
-1.4135,-1.0607,3
1.2118,-1.2763,2
-1.0376,2.0114,4
1.2104,1.0787,1
-0.67357,-2.2752,3
-1.8221,0.32215,4
0.99679,-0.86954,2
-1.2445,0.71054,4
1.1812,-2.0534,2
-1.6161,-0.29775,3
-1.5613,0.41714,4
1.2335,-0.52632,2
-0.76551,1.6592,4
-0.86965,-1.5719,3
0.69055,1.2251,1
-0.49048,-1.3099,3
1.1833,1.4126,1
0.7755,-1.3275,2
-1.1144,-0.7723,3
-0.98581,-0.65988,3
-0.76419,0.064067,4
1.2883,-1.3897,2
-1.0875,-0.99827,3
0.80855,-0.72496,2
0.9561,-1.0719,2
1.0271,0.54801,1
-1.0357,-1.29,3
0.68576,1.0424,1
0.58038,-2.0118,2
1.5577,-0.59475,2
0.90394,-1.2099,2
-1.102,1.2723,4
-0.89699,1.5356,4
-0.80213,-0.69817,2
1.1691,-0.38773,2
1.1561,-0.5631,2
1.2169,-0.82365,2
0.60909,-0.80262,2
1.2494,-1.6223,2
-1.2034,-0.68618,3
-0.45549,-0.50175,3
0.73898,1.0149,1
0.69597,0.011982,2
1.0301,1.03,1
-0.021933,0.2994,4
-1.2056,-0.76459,3
-2.1343,-0.86511,3
-0.39011,1.4825,4
-0.81666,1.3771,4
-0.96936,-0.3128,3
-0.55964,0.52421,4
-1.8759,1.5241,4
-1.1317,-1.9227,3
0.61098,-1.8624,2
0.28383,0.21827,1
-1.0585,1.5336,4
0.21808,-1.1446,2
0.95011,-0.40205,2
-0.91336,0.595,4
0.75801,-0.94926,2
-1.3011,0.058632,4
0.67621,-1.1929,2
-0.29321,1.103,4
-1.0564,0.82731,4
-1.4838,1.1084,4
0.7307,1.2573,1
1.331,0.47449,1
0.45692,0.60644,1
-1.1358,-0.55866,3
-0.44568,-0.40689,3
0.28307,-1.7417,2
1.0734,-1.7981,2
0.82069,-0.84695,2
-1.1281,-1.1546,3
-0.5333,0.80319,1
0.61527,0.86439,1
-0.62988,1.4427,4
-2.2679,1.7511,4
-1.1683,1.2154,4
-0.84808,-0.83439,3
-1.3598,1.1862,4
-0.7681,1.0068,4
0.68106,-0.62802,2
-0.99632,-1.8082,3
-1.2327,-1.032,3
-1.1098,-1.6991,3
0.98491,-0.48342,2
-0.61274,-0.28292,4
1.4398,-1.4652,2
0.4927,-2.3405,2
0.1533,-1.828,2
-1.3439,0.93012,4
0.33086,0.36128,1
0.14166,0.45458,4
0.47358,1.8277,1
0.71487,-0.45168,2
